":START_ID",":END_ID","relation",":TYPE"
"Alex met Taylor's steely gaze.","f26fd72b938f7371da60d6d775b0ce941f59a5e7979375d32dcba20904327829","has_concept","Concept"
"Alex met Taylor's steely gaze.","e57bc9b42020db85bd7ba921cc61f7ac3ccbed520d7746459dea933fcb40dcbb","has_concept","Concept"
"Alex met Taylor's steely gaze.","3e28517636a91bcde99ff30bc08914868e2543ce9c471d11c84193001b3e37a2","has_concept","Concept"
"Alex met Taylor's steely gaze.","e4998139b14e4728487b5b83bbeb0071e44248bdcf6b2d4e2bac3d05afc33b5f","has_concept","Concept"
"Alex met Taylor's steely gaze.","4fa0ee69dfe30db428c26dcf926ea70f0cbc3a1ca7ef686c7433bd41d49b3567","has_concept","Concept"
"Jordan tilted their head slightly.","96a02f9ec66ac2baa2717470ba73d6df7fb715e08fbf0d849a9dda87c14d4d4d","has_concept","Concept"
"Jordan tilted their head slightly.","363ef112c4fb431c8321024509193ec6cc5b833a833dbdad38b6287369309123","has_concept","Concept"
"Jordan tilted their head slightly.","a71f498abff57c92371d6fc2324e7da469beb726ef3addedc2c32c39f6fce794","has_concept","Concept"
"Jordan tilted their head slightly.","367c6e4371547f114d0fd4c19ba3775d04de440bc53f43b89b267cb0dd80bb34","has_concept","Concept"
"Jordan tilted their head slightly.","f6c52159c6869a76beeb867331377d25b0c6c72deba5538a777397dbdb71a0db","has_concept","Concept"
"Jordan's eyes revealed a spark of understanding.","358124948ce2e83aeb1322a1f6a3e99db2e18d254b7e3ba02e373a697c6dcb59","has_concept","Concept"
"Jordan's eyes revealed a spark of understanding.","8f21de71020a5a2de77e00acdf5bfaeac75b217514ccfd7eacecf258e347d74b","has_concept","Concept"
"Jordan's eyes revealed a spark of understanding.","727288ecdc065d118632101ec462281dee55039b240f5f7d39bfe11026554599","has_concept","Concept"
"Jordan's eyes revealed a spark of understanding.","ed75f62b0dbf76c123b0d0cdc15a649abe1a6022377a4ed17918bfcb199cb1ef","has_concept","Concept"
"Jordan's eyes revealed a spark of understanding.","69d626c6d6f7b0f6af23ae0e641267ee81de37cf54f839d41bbb9580d9a14421","has_concept","Concept"
"A quiet resolve took form within Alex.","7eb84a54e9c5abee6afa8427933bdb6575ba82e82aeca41c9e5a92ab93e0eed2","has_concept","Concept"
"A quiet resolve took form within Alex.","c48bd420b9995c0be71f62c4103ffed768009e62ccd44f2f7dbe279a5e6d99c8","has_concept","Concept"
"A quiet resolve took form within Alex.","b297f8f5cd4e8900cd58654b3c54aa7325baf65b46c7e9cf8fee75bce3b3af58","has_concept","Concept"
"A quiet resolve took form within Alex.","74b6916549ef9f36345625fbf74c1c85e5e235e25595dfeefd57a568ed4e537e","has_concept","Concept"
"A quiet resolve took form within Alex.","f99659909cf09ec813407aa0eba2eed88b10b32fa52a6161a8d4a31c68e4d95c","has_concept","Concept"
"With dulled eyes, he scanned the projectors outlining their impending odyssey into Operation: Dulce.","f7cad1537f102c5f608646d74c96d9722c34871efc301cd63dad8dfbd11b5487","has_concept","Concept"
"With dulled eyes, he scanned the projectors outlining their impending odyssey into Operation: Dulce.","9972587630cde31ab08de9176336455c95b068d61ea8a09cd8f565d150d0782a","has_concept","Concept"
"With dulled eyes, he scanned the projectors outlining their impending odyssey into Operation: Dulce.","b6b92c7320152b02ff6cd28a35e11f72f571ca4492ed735d9f3a1f23993cf49d","has_concept","Concept"
"With dulled eyes, he scanned the projectors outlining their impending odyssey into Operation: Dulce.","3e28517636a91bcde99ff30bc08914868e2543ce9c471d11c84193001b3e37a2","has_concept","Concept"
"With dulled eyes, he scanned the projectors outlining their impending odyssey into Operation: Dulce.","0ee5192cb2644cb6c4ce0a98ed1b96ecc0090ef4b6ff6f2082f010a7c57adc1e","has_concept","Concept"
"he","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"he","aa918c6c2abfa40133b29a70001cd14ed7c0a038369b2d5eaef32cfda302b750","has_concept","Concept"
"he","de7caeebd9e5cef572bcde4a7dc7fb589307c9321d29f0df093732ac47b52685","has_concept","Concept"
"he","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"he","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"he","9e7fd4069bef9f3c942cc16cef0f9025ab57c2fa11d71bbe4d29355e90f1ab0f","has_concept","Concept"
"Taylor Cruz's voice laced with an edge demanded attention.","6dbf043ceb5908eb3f5ce5f8a552a8715c3b822289011647443133deab2baf13","has_concept","Concept"
"Taylor Cruz's voice laced with an edge demanded attention.","db2e406cf890637b9bdabbc69f0e7d9a2ad7642edd28e98f08e4bff2c3a72a44","has_concept","Concept"
"Taylor Cruz's voice laced with an edge demanded attention.","3aef5e8cb218cd8149d031dd5f0e72352d880c0c620f95bc390600f8d3ee9932","has_concept","Concept"
"Taylor Cruz's voice laced with an edge demanded attention.","f26fd72b938f7371da60d6d775b0ce941f59a5e7979375d32dcba20904327829","has_concept","Concept"
"Taylor Cruz's voice laced with an edge demanded attention.","727564e5d62f2943bb27216a8182d27b570b170d48133fb96951f33c1081a245","has_concept","Concept"
"Taylor Cruz's voice","e30d8c1be96e0787909556ab6c0dddf2992e939edefa3ffce1c7e114c591742f","has_concept","Concept"
"Taylor Cruz's voice","2bad505c3fbb8cbb85ecc6cfcea50bdbd39ca620921925211cfd98ec2ae8ee21","has_concept","Concept"
"Taylor Cruz's voice","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"Taylor Cruz's voice","647fe2af0b5b3a4b82299377c0ee87f92859fa4a8fc3d554f27abf19950aa52a","has_concept","Concept"
"Taylor Cruz's voice","fe8dbc518886f43d0e7af73559c51d9bc7ffb7de334a8e3a1c7e95f639f08272","has_concept","Concept"
"Taylor Cruz's voice","aac8de1569171e163039f2efd1a6f324113afe7eac123efd4b07eca4dd8807e7","has_concept","Concept"
"his folder's corner","9aa3494810631e96a368fc13aa1a4bc75b8730fed76f55b5b23bd86c7a367bd1","has_concept","Concept"
"his folder's corner","c38fa67696ac0790d4c1fcc2cbd5d37af80aebce28c82fa2cec76fffec6793bb","has_concept","Concept"
"his folder's corner","2386f21ada5e3f235bd35e64cf201d412d87c5b50763d1665538292741a35886","has_concept","Concept"
"his folder's corner","ff19aa5026eaa9c14aa0ca998566b08c099e51b652150e593286396ca326378b","has_concept","Concept"
"his folder's corner","249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","has_concept","Concept"
"his folder's corner","f976c6b182ca427bd4c4aba4ae7657a849ddb7e8edc77ad8f56a9449f15f7af3","has_concept","Concept"
"The compliance in his tone was unsettling, even to himself.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"The compliance in his tone was unsettling, even to himself.","6e10a7984068b59cd3c782a0dddb7b75d8dec8420ce486a74a51f08c6d6d1165","has_concept","Concept"
"The compliance in his tone was unsettling, even to himself.","4da2d60cc5e74ac4dbd8820efe8b0cf23efcdfaf50903ff66c46cf3b87a7aae9","has_concept","Concept"
"The compliance in his tone was unsettling, even to himself.","233e57120ea2d181754146c43072351cc80625ea9355e5c3118f509680beb5a6","has_concept","Concept"
"The compliance in his tone was unsettling, even to himself.","bda5241e4d362a44dbc90078fb399c8dd4fa5fdddc38086eb0d594331b94ce7b","has_concept","Concept"
"his tone","aac8de1569171e163039f2efd1a6f324113afe7eac123efd4b07eca4dd8807e7","has_concept","Concept"
"his tone","b8c83be145a5a4e4c981bb1f1faf3393fda3f44b7f4fbf9376eaf3a03fba38d3","has_concept","Concept"
"his tone","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"his tone","39d54b38dc3a765466c376424437b23f0f0a5e45768280089445a46bc3184beb","has_concept","Concept"
"his tone","367c6e4371547f114d0fd4c19ba3775d04de440bc53f43b89b267cb0dd80bb34","has_concept","Concept"
"A comfortable silence lingered briefly before Sam Rivera added, 'I've combed through the last transmission logs.'","d64d29261baece98636e37b63e6a39433cfdacaf71ad1678b1b1b2d281c76b8c","has_concept","Concept"
"A comfortable silence lingered briefly before Sam Rivera added, 'I've combed through the last transmission logs.'","3d7763a5c73b954b5545db1b8553e2ed2adbbd9d264e831a2303eb820b2294c7","has_concept","Concept"
"A comfortable silence lingered briefly before Sam Rivera added, 'I've combed through the last transmission logs.'","39a87a9ee444db545bf6c6a66c55e4894216e66db73ce46fc853fc621f418ceb","has_concept","Concept"
"A comfortable silence lingered briefly before Sam Rivera added, 'I've combed through the last transmission logs.'","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"A comfortable silence lingered briefly before Sam Rivera added, 'I've combed through the last transmission logs.'","3e28517636a91bcde99ff30bc08914868e2543ce9c471d11c84193001b3e37a2","has_concept","Concept"
"The words 'counter-productive' seemed to hang in the air, a tacit reprimand directed at Alex.","eb151755fba658d2c0bc99bd88844f4819a4b108543d4fd0735aca008b65832e","has_concept","Concept"
"The words 'counter-productive' seemed to hang in the air, a tacit reprimand directed at Alex.","68df77f5b2fb86fc5d4a1ffb071a031781d4b84c490fffe7075066d287ac6dd2","has_concept","Concept"
"The words 'counter-productive' seemed to hang in the air, a tacit reprimand directed at Alex.","3e28517636a91bcde99ff30bc08914868e2543ce9c471d11c84193001b3e37a2","has_concept","Concept"
"The words 'counter-productive' seemed to hang in the air, a tacit reprimand directed at Alex.","f26fd72b938f7371da60d6d775b0ce941f59a5e7979375d32dcba20904327829","has_concept","Concept"
"The words 'counter-productive' seemed to hang in the air, a tacit reprimand directed at Alex.","6176cafcd2e17cc9f2bb3283cc34a3d9b4c74842e7ae23c4b2d879845161d10b","has_concept","Concept"
"words 'counter-productive'","ededd0db8ed4c59dccad0994a8bffbd116cae91cb6cb0b1a85b7a2b88968c0bb","has_concept","Concept"
"words 'counter-productive'","420d6aed65f3d7122b929a69bbdd10d0cff4386606ba83f2ceae2d0d472c7803","has_concept","Concept"
"words 'counter-productive'","367c6e4371547f114d0fd4c19ba3775d04de440bc53f43b89b267cb0dd80bb34","has_concept","Concept"
"words 'counter-productive'","2c2456b0f322068b02a88af93f84d831d9dbf7c6a5e8fe5c8db0c230088b5da2","has_concept","Concept"
"words 'counter-productive'","94bc1e19345916d7d9206b46625771e957699f52c12358f19cb4612b60f38b16","has_concept","Concept"
"words 'counter-productive'","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"his seat","d5b75ec3ed3c2cf97e59e9d77dc11562fbd1320ad72119c6770ec33ec433888b","has_concept","Concept"
"his seat","6493f8d39192082fa9d3f96dbf5e0d79612c09d7f20261109baf9e34eec08c0d","has_concept","Concept"
"his seat","676436eca3db62e6e3449712f629c0ca810d18adc2a8ad09e1498a89954971f0","has_concept","Concept"
"his seat","b1cdfbb22902daad6a61fcd51ed8dbbfb4d494bd16da2d4ebba614ffc6831754","has_concept","Concept"
"his seat","9aa3494810631e96a368fc13aa1a4bc75b8730fed76f55b5b23bd86c7a367bd1","has_concept","Concept"
"his seat","e1cf82c5bada6ee9046a116dd1f21fd30aec83f14f34a693dd6ca7eae62e0256","has_concept","Concept"
"Taylor's steely gaze","9bca17cee879723b4bdb0c30d942233551f685246bf7ba4be9d441ed33f0fa86","has_concept","Concept"
"Taylor's steely gaze","6fe9c74956bc5eb60dce28cbebdfd7e8c8ba2abe91da31da6edff4bd448578c1","has_concept","Concept"
"Taylor's steely gaze","367c6e4371547f114d0fd4c19ba3775d04de440bc53f43b89b267cb0dd80bb34","has_concept","Concept"
"Taylor's steely gaze","d0f2b213a2853e1163963dafacc3b5cff13cfc0ed2d1a36974189db064def45a","has_concept","Concept"
"Taylor's steely gaze","6eb43112a85b313a09eba438017522aeea6759144c62000481b34a1405ce9901","has_concept","Concept"
"their binders","9aa3494810631e96a368fc13aa1a4bc75b8730fed76f55b5b23bd86c7a367bd1","has_concept","Concept"
"their binders","c38fa67696ac0790d4c1fcc2cbd5d37af80aebce28c82fa2cec76fffec6793bb","has_concept","Concept"
"their binders","2386f21ada5e3f235bd35e64cf201d412d87c5b50763d1665538292741a35886","has_concept","Concept"
"their binders","ff19aa5026eaa9c14aa0ca998566b08c099e51b652150e593286396ca326378b","has_concept","Concept"
"their binders","19f178f63c88fe50339a18d71b4b42f8b357791a1b24f30daceac1fbc66e42e2","has_concept","Concept"
"their binders","cd3004f22b4315db09b6f15013c37c880b75cfd570bb228edbb3b6139385708c","has_concept","Concept"
"their interactions","d64d29261baece98636e37b63e6a39433cfdacaf71ad1678b1b1b2d281c76b8c","has_concept","Concept"
"their interactions","0f640b21126ee85db7780e82c04e912931047d0e4ef912724fec495a82c3f09f","has_concept","Concept"
"their interactions","c74d3fef27579fe250a8204954dbe252c8ec731016a034980de75d83955d9c47","has_concept","Concept"
"their interactions","4fe34f3aabcdf34a498b067215736ca86a9e230ab34b2ced2f2ead908ceb9699","has_concept","Concept"
"their interactions","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"their interactions","9179e784e8b0771f25d3b5215a36d77ffb506f4867002ce15a21c89a12835c9b","has_concept","Concept"
"intercepted comm signals from Dulce","6eb43112a85b313a09eba438017522aeea6759144c62000481b34a1405ce9901","has_concept","Concept"
"intercepted comm signals from Dulce","626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","has_concept","Concept"
"intercepted comm signals from Dulce","9a8eec554e033f234a999a01c938df1a3bb3de0aa86459b4b2c1323204e941e9","has_concept","Concept"
"intercepted comm signals from Dulce","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"intercepted comm signals from Dulce","2935ae2a2cac3f2f72ed011f4fa6e7841dc98cfe724382a63b82c714d54997ed","has_concept","Concept"
"intercepted comm signals from Dulce","f21b8bf7cbf142db5b83af45dec58cdc7c3f3b17d5ef30c33b39cb3f7c931be3","has_concept","Concept"
"Alex Mercer","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Alex Mercer","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"Alex Mercer","9e7fd4069bef9f3c942cc16cef0f9025ab57c2fa11d71bbe4d29355e90f1ab0f","has_concept","Concept"
"Alex Mercer","de7caeebd9e5cef572bcde4a7dc7fb589307c9321d29f0df093732ac47b52685","has_concept","Concept"
"Alex Mercer","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Alex Mercer","cfcca1e20256eca8090d88a8e3964141d588713b804719e4cba283187eb85a04","has_concept","Concept"
"mission dynamics","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"mission dynamics","9a1f7e0b3be247269ea615e693ddc26bc805969df819d08670c2a50b5604f081","has_concept","Concept"
"mission dynamics","3e7d416d51de31e7c1da0d3b3b1b1c3bd8e09bd2dd4ead98e07680f068c78266","has_concept","Concept"
"mission dynamics","72d10853aee169691d846afa0c2d08d2bc78820318016826096d76e7e0311582","has_concept","Concept"
"mission dynamics","2b09d4a0d5e627b2c5844ffc0d25439363aa6040d8aee455549faddcd7fa40b1","has_concept","Concept"
"mission dynamics","12a0f89a6194589111722c90e211ce3833283076c6f228b192a759b8dc0990f6","has_concept","Concept"
"team","6cffce8e22f4f081365768ceb83c6e0adfa99a243a0343f2dc51140e152139d6","has_concept","Concept"
"team","e6083588da3252c0b37501e61ae047082cb91171fac07e9b68d219f9e9d9f786","has_concept","Concept"
"team","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"team","d71517496c162aff878cea6424834734119457f65125bdd7c8880541fd09386b","has_concept","Concept"
"team","86035cb539eb9972dae33c860941c8427a27647500cce88549e2b5577e6a90a6","has_concept","Concept"
"Team","6cffce8e22f4f081365768ceb83c6e0adfa99a243a0343f2dc51140e152139d6","has_concept","Concept"
"Team","86035cb539eb9972dae33c860941c8427a27647500cce88549e2b5577e6a90a6","has_concept","Concept"
"Team","e6083588da3252c0b37501e61ae047082cb91171fac07e9b68d219f9e9d9f786","has_concept","Concept"
"Team","ee5d79982615eff6e54e12a0562f0cf995c8ab46da805f5e66cb96f5000552df","has_concept","Concept"
"Team","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"Dulce base","422bfdb47c3a0873cf8b0dc937d0d83db989ff58327965e6dd63dcdc306f6b2d","has_concept","Concept"
"Dulce base","b4530e34850963c303114d0201ae1cc893b9e78ada8f93e78c852e535869ec56","has_concept","Concept"
"Dulce base","6493f8d39192082fa9d3f96dbf5e0d79612c09d7f20261109baf9e34eec08c0d","has_concept","Concept"
"Dulce base","676436eca3db62e6e3449712f629c0ca810d18adc2a8ad09e1498a89954971f0","has_concept","Concept"
"Dulce base","196ce80bc2c047776667d3584567b5a1b69086217e87885425fd66da92f168c5","has_concept","Concept"
"Dulce base","926c17a61abc96142d1bfc6db153803cf70ee0b6337d16454aaac2a7059517a7","has_concept","Concept"
"Dulce base","fe41fdaf53d1163b7d25db2ec3693503d3cb8c762aa193a4215be4538511215d","has_concept","Concept"
"Sam Rivera sat alone in a cramped office.","67d272b31ef0ac1527123cfd812fdf998a028c8591b037a8c62260d5abd6df51","has_concept","Concept"
"Sam Rivera sat alone in a cramped office.","946c58826e9d866f2c7e0458cf6fcac9ea30397493fcc867adf87f1e2f40ed45","has_concept","Concept"
"Sam Rivera sat alone in a cramped office.","567bb8526a40fd33a88f51615cc5746ac234fa380c5511312ad64705698ca322","has_concept","Concept"
"Sam Rivera sat alone in a cramped office.","7669af586c3b459626dfe1f0d2242ac7ec09235fe5cbad798c7092d70d6b079e","has_concept","Concept"
"Sam Rivera sat alone in a cramped office.","39a87a9ee444db545bf6c6a66c55e4894216e66db73ce46fc853fc621f418ceb","has_concept","Concept"
"Their fingers paused over the keyboard as they leaned back in the chair.","3e5de63011b042e95e8aca3a142f10b04ec686c7466a45f1e76b4169b0dacd90","has_concept","Concept"
"Their fingers paused over the keyboard as they leaned back in the chair.","5d638a260a89eebab0be8f8d7a4defd7462a7965502d3268f4956e43ccee460a","has_concept","Concept"
"Their fingers paused over the keyboard as they leaned back in the chair.","3d7763a5c73b954b5545db1b8553e2ed2adbbd9d264e831a2303eb820b2294c7","has_concept","Concept"
"Their fingers paused over the keyboard as they leaned back in the chair.","a663f7f09af96810fdb189eb5fe63c57159ce6c26d578ec294a7ec96b19579e0","has_concept","Concept"
"Their fingers paused over the keyboard as they leaned back in the chair.","b36b777f0522ae5d22c83e0f8909e7f62542793e4686adfafe2e517d9eb64388","has_concept","Concept"
"Alex Mercer arrived unexpectedly.","e3931123e482587523d2e4a04de0ed2883456754673603086c5badd67823e013","has_concept","Concept"
"Alex Mercer arrived unexpectedly.","4d0c2c92b91b267c659e8b739cdb49a493841d93d32c57fd5833288034f75f9e","has_concept","Concept"
"Alex Mercer arrived unexpectedly.","9f6b3ca6ceb30ce9dcf405acd3d07492f67f14f349d7a49690969ccec8387738","has_concept","Concept"
"Alex Mercer arrived unexpectedly.","0f825407f5f63d9e95c9ca050de6099e3dbb6c68c2310c7c1d88777114ce14c6","has_concept","Concept"
"Alex Mercer arrived unexpectedly.","0a75fb5bc7c4827894ecf06cc42f87b9f4417d9ed41d086116e92facc4310e97","has_concept","Concept"
"Sam Rivera was surprised by the unexpected arrival.","4d0c2c92b91b267c659e8b739cdb49a493841d93d32c57fd5833288034f75f9e","has_concept","Concept"
"Sam Rivera was surprised by the unexpected arrival.","2bc748d552e2a657e0c7157437e5f4325b6596e816aa33b862b18e04bc137484","has_concept","Concept"
"Sam Rivera was surprised by the unexpected arrival.","e3931123e482587523d2e4a04de0ed2883456754673603086c5badd67823e013","has_concept","Concept"
"Sam Rivera was surprised by the unexpected arrival.","828f282070f085b93340af23f2f6346cdc0bd3d10928616a6f7ac78b4bef6f45","has_concept","Concept"
"Sam Rivera was surprised by the unexpected arrival.","2a5b5342de8fc1a1c26128b8dec1dde96e9af654a31a8954940648350c2edaef","has_concept","Concept"
"Alex Mercer asked Sam Rivera for a minute.","d64d29261baece98636e37b63e6a39433cfdacaf71ad1678b1b1b2d281c76b8c","has_concept","Concept"
"Alex Mercer asked Sam Rivera for a minute.","2065739d7ec99505810f309682781e04ec610840fd7ef77824d257f79e40ff38","has_concept","Concept"
"Alex Mercer asked Sam Rivera for a minute.","0899c2833b14d232503a9b3e2e58fca34a5e3bae77cbbb420a99cd2e23163d0f","has_concept","Concept"
"Alex Mercer asked Sam Rivera for a minute.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Alex Mercer asked Sam Rivera for a minute.","23831843a48c63be9f9473d47da0cbcb01715985961899a5715d7095c78f451f","has_concept","Concept"
"Sam Rivera agreed to talk.","8d1051d5066255687f10a08de5dfc89e0540e5291295db13707e92512a6574ce","has_concept","Concept"
"Sam Rivera agreed to talk.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Sam Rivera agreed to talk.","e450a8181a9ce750202836779748a30a4c2bbbba507f733e0f77df06cc91b0b7","has_concept","Concept"
"Sam Rivera agreed to talk.","69f8174664be1f9577c0238b2932f128fbf6e0909bc945c5b8dc8ad8bfb85e2b","has_concept","Concept"
"Sam Rivera agreed to talk.","0f640b21126ee85db7780e82c04e912931047d0e4ef912724fec495a82c3f09f","has_concept","Concept"
"Alex Mercer hesitated and weighed his words.","066d3b2a2e10101e0caf6e03c6fda98f21f68fb0787b0c59cc2d33fddb4d02f7","has_concept","Concept"
"Alex Mercer hesitated and weighed his words.","abd6842088db96d17a1c3dbd94d110198cdc0304f89b9e3040fc60b86ae35318","has_concept","Concept"
"Alex Mercer hesitated and weighed his words.","b5966069b27cad9bf04364c046103bce525d0a82ad956dc3d7db6f2020784e02","has_concept","Concept"
"Alex Mercer hesitated and weighed his words.","39a87a9ee444db545bf6c6a66c55e4894216e66db73ce46fc853fc621f418ceb","has_concept","Concept"
"Alex Mercer hesitated and weighed his words.","e81ec0a32c75782079fad213e84fce38595de6058c3504ab3e0eabb3677c56f0","has_concept","Concept"
"He was concerned about the silence from Dulce.","9f46f72363e008d8c6d97a7be0eef33a4d459a4bf97d37c2d3cda41c99c0b002","has_concept","Concept"
"He was concerned about the silence from Dulce.","3831d28ef4ae19be44a752105d470c6e23693dceee3bbbeba9768bec585876da","has_concept","Concept"
"He was concerned about the silence from Dulce.","0fe1bc07aa84664e7f5aee2914210aa0b0202221318e76e6017bc825554c7cd6","has_concept","Concept"
"He was concerned about the silence from Dulce.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"He was concerned about the silence from Dulce.","4492a602321a06fc4a82d9870842e49f3353c37e745b3efab6399a78776e2630","has_concept","Concept"
"Alex Mercer expressed concern about the silence from Dulce.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Alex Mercer expressed concern about the silence from Dulce.","e1f8f591c40ab230ab3c6ce6c51f4dfee66aebd3ec67faa079ee0145fd1db3a4","has_concept","Concept"
"Alex Mercer expressed concern about the silence from Dulce.","9f46f72363e008d8c6d97a7be0eef33a4d459a4bf97d37c2d3cda41c99c0b002","has_concept","Concept"
"Alex Mercer expressed concern about the silence from Dulce.","4f2028f56854987078da3fff713d028f2b20ed7fe1d233f9671689b209e01cbf","has_concept","Concept"
"Alex Mercer expressed concern about the silence from Dulce.","23831843a48c63be9f9473d47da0cbcb01715985961899a5715d7095c78f451f","has_concept","Concept"
"Sam Rivera reflected on the limits of numbers.","6491e77a3ac91d8746695eebb242ce329a9a0ef876dd5091698267ded5e415ae","has_concept","Concept"
"Sam Rivera reflected on the limits of numbers.","8f8c2e1e74a0806e05be24106de5da0ac09b0192bc05cb43b467aa7798367026","has_concept","Concept"
"Sam Rivera reflected on the limits of numbers.","f83e630b1bff073b4d3a014031728ea702847809c31cb53161812244ecaac7d9","has_concept","Concept"
"Sam Rivera reflected on the limits of numbers.","f180fdf38b74bc681901bfea37aaae55ee4b941670dd77a425be69ae6b680464","has_concept","Concept"
"Sam Rivera reflected on the limits of numbers.","7d9f4d478dfbef70916730c3451cc07a0b9f8ce068e639c0fab73bd07204e6b1","has_concept","Concept"
"They shared a moment of understanding with Alex.","ae74d5377b8c96af5155a88f505f7866e96dc9e4e01482343023141acba0228b","has_concept","Concept"
"They shared a moment of understanding with Alex.","4fe34f3aabcdf34a498b067215736ca86a9e230ab34b2ced2f2ead908ceb9699","has_concept","Concept"
"They shared a moment of understanding with Alex.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"They shared a moment of understanding with Alex.","da0079fd0ce33989815e1e5cfb31bf24efed9ab0fc6434ba088917778c4efa19","has_concept","Concept"
"They shared a moment of understanding with Alex.","3480b33137b569a1c590ba5e8c2f397e28f2794871b06011899b6b74400a0220","has_concept","Concept"
"Alex turned to leave.","1f57baf5ce0bff69879085286287421c50ff2e15accfae0737bdf2ea7e5c1084","has_concept","Concept"
"Alex turned to leave.","81b0d7dad2aa7b959555fb29b3ca596c3a7b4b917ed020ba86bbb13b425493d0","has_concept","Concept"
"Alex turned to leave.","a37422a91d709153c6bac070755a6336373e862785704be07017ab54b699694c","has_concept","Concept"
"Alex turned to leave.","7eb84a54e9c5abee6afa8427933bdb6575ba82e82aeca41c9e5a92ab93e0eed2","has_concept","Concept"
"Alex turned to leave.","4f66e9989a536412978c1ac7f402b22bc87c717969aa896f23713be93024762a","has_concept","Concept"
"Sam Rivera's eyes drifted back to the screens.","b9f27e3ef64bca519878e8844ff0a04ebf6161897dbe2629edbe706d4674f4de","has_concept","Concept"
"Sam Rivera's eyes drifted back to the screens.","3f321c4b89a3ff4202da617a20c8bb3754edf43a37d4f69d00fefa72b0c55582","has_concept","Concept"
"Sam Rivera's eyes drifted back to the screens.","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"Sam Rivera's eyes drifted back to the screens.","3c9d9fb7da198c80bb988254aa890efd98868aea2bddce2e6745b217908ee5b5","has_concept","Concept"
"Sam Rivera's eyes drifted back to the screens.","499aeb41fb6edbb8b8f3c60fc1676e2710d313eb06ffaf00b8d36583eb75a283","has_concept","Concept"
"They saw the screens as windows into the challenge.","b7afd93239bd79a540cfc0c1ef597fc8bb2e63397c3216f8870fe2d3c355e61f","has_concept","Concept"
"They saw the screens as windows into the challenge.","13038d84cdb75537b7d842244484caff196a6303de989c692d1d0d7918eb22e3","has_concept","Concept"
"They saw the screens as windows into the challenge.","2e92730309058b38301ab32fc5e8d7909542b31deef61ecdae8722562a2d8437","has_concept","Concept"
"They saw the screens as windows into the challenge.","8aa380745544a54d5d2bde773848006aa5875e9553479e797ecc3643c1daea48","has_concept","Concept"
"They saw the screens as windows into the challenge.","0ee5192cb2644cb6c4ce0a98ed1b96ecc0090ef4b6ff6f2082f010a7c57adc1e","has_concept","Concept"
"Alex Mercer stood gazing at the concealed elevator.","6491e77a3ac91d8746695eebb242ce329a9a0ef876dd5091698267ded5e415ae","has_concept","Concept"
"Alex Mercer stood gazing at the concealed elevator.","9972587630cde31ab08de9176336455c95b068d61ea8a09cd8f565d150d0782a","has_concept","Concept"
"Alex Mercer stood gazing at the concealed elevator.","363ef112c4fb431c8321024509193ec6cc5b833a833dbdad38b6287369309123","has_concept","Concept"
